ts,phase,amps_A,vbus_V,vshunt_V,amps_raw_A,sign_factor
1759601767.123,idle1,0.536900,5.144,-5.369000e-02,-0.536900,-1
1759601767.124,idle1,0.519600,5.144,-5.196000e-02,-0.519600,-1
1759601767.125,idle1,0.533600,5.140,-5.336000e-02,-0.533600,-1
1759601767.126,idle1,0.504400,5.152,-5.044000e-02,-0.504400,-1
1759601767.127,idle1,0.512600,5.152,-5.126000e-02,-0.512600,-1
1759601767.128,idle1,0.523300,5.148,-5.233000e-02,-0.523300,-1
1759601767.129,idle1,0.549300,5.136,-5.493000e-02,-0.549300,-1
1759601767.130,idle1,0.563700,5.148,-5.637000e-02,-0.563700,-1
1759601767.131,idle1,0.538200,5.148,-5.382000e-02,-0.538200,-1
1759601767.132,idle1,0.539400,5.144,-5.394000e-02,-0.539400,-1
1759601767.133,idle1,0.522100,5.148,-5.221000e-02,-0.522100,-1
1759601767.134,idle1,0.533200,5.148,-5.332000e-02,-0.533200,-1
1759601767.135,idle1,0.510600,5.148,-5.106000e-02,-0.510600,-1
1759601767.136,idle1,0.513900,5.152,-5.139000e-02,-0.513900,-1
1759601767.137,idle1,0.543900,5.136,-5.439000e-02,-0.543900,-1
1759601767.138,idle1,0.539400,5.136,-5.394000e-02,-0.539400,-1
1759601767.139,idle1,0.564900,5.144,-5.649000e-02,-0.564900,-1
1759601767.140,idle1,0.521700,5.144,-5.217000e-02,-0.521700,-1
1759601767.141,idle1,0.526200,5.148,-5.262000e-02,-0.526200,-1
1759601767.142,idle1,0.518800,5.144,-5.188000e-02,-0.518800,-1
1759601767.143,idle1,0.525400,5.148,-5.254000e-02,-0.525400,-1
1759601767.144,idle1,0.515500,5.144,-5.155000e-02,-0.515500,-1
1759601767.145,idle1,0.510200,5.140,-5.102000e-02,-0.510200,-1
1759601767.146,idle1,0.564100,5.140,-5.641000e-02,-0.564100,-1
1759601767.147,idle1,0.537300,5.140,-5.373000e-02,-0.537300,-1
1759601767.148,idle1,0.540200,5.148,-5.402000e-02,-0.540200,-1
1759601767.149,idle1,0.514300,5.144,-5.143000e-02,-0.514300,-1
1759601767.150,idle1,0.522100,5.144,-5.221000e-02,-0.522100,-1
1759601767.151,idle1,0.523800,5.148,-5.238000e-02,-0.523800,-1
1759601767.152,idle1,0.522900,5.140,-5.229000e-02,-0.522900,-1
1759601767.153,idle1,0.527900,5.140,-5.279000e-02,-0.527900,-1
1759601767.154,idle1,0.535300,5.136,-5.353000e-02,-0.535300,-1
1759601767.155,idle1,0.567800,5.136,-5.678000e-02,-0.567800,-1
1759601767.156,idle1,0.546000,5.148,-5.460000e-02,-0.546000,-1
1759601767.157,idle1,0.527100,5.148,-5.271000e-02,-0.527100,-1
1759601767.158,idle1,0.518400,5.148,-5.184000e-02,-0.518400,-1
1759601767.159,idle1,0.519600,5.144,-5.196000e-02,-0.519600,-1
1759601767.160,idle1,0.530800,5.148,-5.308000e-02,-0.530800,-1
1759601767.161,idle1,0.518400,5.140,-5.184000e-02,-0.518400,-1
1759601767.162,idle1,0.526200,5.148,-5.262000e-02,-0.526200,-1
1759601767.163,idle1,0.540200,5.140,-5.402000e-02,-0.540200,-1
1759601767.164,idle1,0.557100,5.148,-5.571000e-02,-0.557100,-1
1759601767.165,idle1,0.521300,5.144,-5.213000e-02,-0.521300,-1
1759601767.166,idle1,0.521700,5.148,-5.217000e-02,-0.521700,-1
1759601767.167,idle1,0.523300,5.144,-5.233000e-02,-0.523300,-1
1759601767.168,idle1,0.511800,5.136,-5.118000e-02,-0.511800,-1
1759601767.169,idle1,0.541500,5.152,-5.415000e-02,-0.541500,-1
1759601767.170,idle1,0.519600,5.140,-5.196000e-02,-0.519600,-1
1759601767.171,idle1,0.546000,5.140,-5.460000e-02,-0.546000,-1
1759601767.172,idle1,0.540600,5.140,-5.406000e-02,-0.540600,-1
1759601767.173,idle1,0.550900,5.140,-5.509000e-02,-0.550900,-1
1759601767.174,idle1,0.531600,5.144,-5.316000e-02,-0.531600,-1
1759601767.175,idle1,0.527100,5.148,-5.271000e-02,-0.527100,-1
1759601767.176,idle1,0.539400,5.144,-5.394000e-02,-0.539400,-1
1759601767.177,idle1,0.515100,5.144,-5.151000e-02,-0.515100,-1
1759601767.178,idle1,0.540600,5.148,-5.406000e-02,-0.540600,-1
1759601767.179,idle1,0.523800,5.144,-5.238000e-02,-0.523800,-1
1759601767.180,idle1,0.544300,5.140,-5.443000e-02,-0.544300,-1
1759601767.181,idle1,0.550100,5.144,-5.501000e-02,-0.550100,-1
1759601767.182,idle1,0.530300,5.144,-5.303000e-02,-0.530300,-1
1759601767.183,idle1,0.532000,5.148,-5.320000e-02,-0.532000,-1
1759601767.184,idle1,0.522100,5.148,-5.221000e-02,-0.522100,-1
1759601767.185,idle1,0.536100,5.152,-5.361000e-02,-0.536100,-1
1759601767.186,idle1,0.511800,5.140,-5.118000e-02,-0.511800,-1
1759601767.187,idle1,0.530300,5.144,-5.303000e-02,-0.530300,-1
1759601767.188,idle1,0.549300,5.144,-5.493000e-02,-0.549300,-1
1759601767.189,idle1,0.544300,5.136,-5.443000e-02,-0.544300,-1
1759601767.190,idle1,0.535300,5.148,-5.353000e-02,-0.535300,-1
1759601767.191,idle1,0.520500,5.144,-5.205000e-02,-0.520500,-1
1759601767.192,idle1,0.537800,5.148,-5.378000e-02,-0.537800,-1
1759601767.193,idle1,0.523800,5.140,-5.238000e-02,-0.523800,-1
1759601767.194,idle1,0.533200,5.152,-5.332000e-02,-0.533200,-1
1759601767.195,idle1,0.512200,5.144,-5.122000e-02,-0.512200,-1
1759601767.196,idle1,0.542300,5.144,-5.423000e-02,-0.542300,-1
1759601767.197,idle1,0.553000,5.148,-5.530000e-02,-0.553000,-1
1759601767.198,idle1,0.541500,5.136,-5.415000e-02,-0.541500,-1
1759601767.199,idle1,0.539800,5.144,-5.398000e-02,-0.539800,-1
1759601767.200,idle1,0.522100,5.144,-5.221000e-02,-0.522100,-1
1759601767.201,idle1,0.534500,5.148,-5.345000e-02,-0.534500,-1
1759601767.202,idle1,0.522100,5.152,-5.221000e-02,-0.522100,-1
1759601767.203,idle1,0.526200,5.148,-5.262000e-02,-0.526200,-1
1759601767.204,idle1,0.523300,5.144,-5.233000e-02,-0.523300,-1
1759601767.205,idle1,0.549300,5.144,-5.493000e-02,-0.549300,-1
1759601767.206,idle1,0.567000,5.136,-5.670000e-02,-0.567000,-1
1759601767.207,idle1,0.525000,5.144,-5.250000e-02,-0.525000,-1
1759601767.208,idle1,0.535300,5.148,-5.353000e-02,-0.535300,-1
1759601767.209,idle1,0.521700,5.144,-5.217000e-02,-0.521700,-1
1759601767.210,idle1,0.525400,5.144,-5.254000e-02,-0.525400,-1
1759601767.211,idle1,0.522500,5.148,-5.225000e-02,-0.522500,-1
1759601767.212,idle1,0.523800,5.140,-5.238000e-02,-0.523800,-1
1759601767.213,idle1,0.546400,5.140,-5.464000e-02,-0.546400,-1
1759601767.214,idle1,0.550500,5.140,-5.505000e-02,-0.550500,-1
1759601767.215,idle1,0.570700,5.140,-5.707000e-02,-0.570700,-1
1759601767.216,idle1,0.515100,5.144,-5.151000e-02,-0.515100,-1
1759601767.217,idle1,0.522900,5.148,-5.229000e-02,-0.522900,-1
1759601767.218,idle1,0.520500,5.148,-5.205000e-02,-0.520500,-1
1759601767.219,idle1,0.529100,5.140,-5.291000e-02,-0.529100,-1
1759601767.220,idle1,0.532800,5.152,-5.328000e-02,-0.532800,-1
1759601767.221,idle1,0.519600,5.144,-5.196000e-02,-0.519600,-1
1759601767.222,idle1,0.563300,5.136,-5.633000e-02,-0.563300,-1
1759601767.223,idle1,0.552200,5.140,-5.522000e-02,-0.552200,-1
1759601767.224,idle1,0.548500,5.140,-5.485000e-02,-0.548500,-1
1759601767.225,idle1,0.508100,5.148,-5.081000e-02,-0.508100,-1
1759601767.226,idle1,0.520100,5.144,-5.201000e-02,-0.520100,-1
1759601767.227,idle1,0.526200,5.140,-5.262000e-02,-0.526200,-1
1759601767.228,idle1,0.517200,5.140,-5.172000e-02,-0.517200,-1
1759601767.229,idle1,0.541000,5.156,-5.410000e-02,-0.541000,-1
1759601767.230,idle1,0.529900,5.132,-5.299000e-02,-0.529900,-1
1759601767.231,idle1,0.561600,5.144,-5.616000e-02,-0.561600,-1
1759601767.232,idle1,0.550100,5.144,-5.501000e-02,-0.550100,-1
1759601767.233,idle1,0.534500,5.140,-5.345000e-02,-0.534500,-1
1759601767.234,idle1,0.514300,5.152,-5.143000e-02,-0.514300,-1
1759601767.235,idle1,0.517200,5.148,-5.172000e-02,-0.517200,-1
1759601767.236,idle1,0.534000,5.144,-5.340000e-02,-0.534000,-1
1759601767.237,idle1,0.513100,5.144,-5.131000e-02,-0.513100,-1
1759601767.238,idle1,0.548000,5.144,-5.480000e-02,-0.548000,-1
1759601767.239,idle1,0.538600,5.140,-5.386000e-02,-0.538600,-1
1759601767.240,idle1,0.565700,5.140,-5.657000e-02,-0.565700,-1
1759601767.241,idle1,0.541000,5.148,-5.410000e-02,-0.541000,-1
1759601767.242,idle1,0.533200,5.144,-5.332000e-02,-0.533200,-1
1759601767.243,idle1,0.522100,5.144,-5.221000e-02,-0.522100,-1
1759601767.244,idle1,0.512600,5.144,-5.126000e-02,-0.512600,-1
1759601767.245,idle1,0.540200,5.148,-5.402000e-02,-0.540200,-1
1759601767.246,idle1,0.513100,5.152,-5.131000e-02,-0.513100,-1
1759601767.247,idle1,0.558300,5.140,-5.583000e-02,-0.558300,-1
1759601767.248,idle1,0.537300,5.144,-5.373000e-02,-0.537300,-1
1759601767.249,idle1,0.547200,5.144,-5.472000e-02,-0.547200,-1
1759601767.250,idle1,0.532000,5.140,-5.320000e-02,-0.532000,-1
1759601767.251,idle1,0.527100,5.144,-5.271000e-02,-0.527100,-1
1759601767.252,idle1,0.526200,5.152,-5.262000e-02,-0.526200,-1
1759601767.253,idle1,0.514300,5.152,-5.143000e-02,-0.514300,-1
1759601767.254,idle1,0.539800,5.148,-5.398000e-02,-0.539800,-1
1759601767.255,idle1,0.517600,5.140,-5.176000e-02,-0.517600,-1
1759601767.256,idle1,0.552600,5.140,-5.526000e-02,-0.552600,-1
1759601767.257,idle1,0.543500,5.136,-5.435000e-02,-0.543500,-1
1759601767.258,idle1,0.526600,5.144,-5.266000e-02,-0.526600,-1
1759601767.259,idle1,0.534500,5.148,-5.345000e-02,-0.534500,-1
1759601767.260,idle1,0.526600,5.144,-5.266000e-02,-0.526600,-1
1759601767.261,idle1,0.532000,5.152,-5.320000e-02,-0.532000,-1
1759601767.262,idle1,0.507300,5.152,-5.073000e-02,-0.507300,-1
1759601767.263,idle1,0.532800,5.144,-5.328000e-02,-0.532800,-1
1759601767.264,idle1,0.541000,5.140,-5.410000e-02,-0.541000,-1
1759601767.265,idle1,0.557500,5.136,-5.575000e-02,-0.557500,-1
1759601767.266,idle1,0.553000,5.140,-5.530000e-02,-0.553000,-1
1759601767.267,idle1,0.513500,5.148,-5.135000e-02,-0.513500,-1
1759601767.268,idle1,0.536100,5.148,-5.361000e-02,-0.536100,-1
1759601767.269,idle1,0.519600,5.144,-5.196000e-02,-0.519600,-1
1759601767.270,idle1,0.520500,5.144,-5.205000e-02,-0.520500,-1
1759601767.271,idle1,0.509800,5.148,-5.098000e-02,-0.509800,-1
1759601767.272,idle1,0.544300,5.152,-5.443000e-02,-0.544300,-1
1759601767.273,idle1,0.550100,5.140,-5.501000e-02,-0.550100,-1
1759601767.274,idle1,0.552600,5.140,-5.526000e-02,-0.552600,-1
1759601767.275,idle1,0.541000,5.144,-5.410000e-02,-0.541000,-1
1759601767.276,idle1,0.512600,5.148,-5.126000e-02,-0.512600,-1
1759601767.277,idle1,0.540200,5.144,-5.402000e-02,-0.540200,-1
1759601767.278,idle1,0.517600,5.144,-5.176000e-02,-0.517600,-1
1759601767.279,idle1,0.516300,5.140,-5.163000e-02,-0.516300,-1
1759601767.280,idle1,0.508500,5.152,-5.085000e-02,-0.508500,-1
1759601767.281,idle1,0.551700,5.140,-5.517000e-02,-0.551700,-1
1759601767.282,idle1,0.563300,5.136,-5.633000e-02,-0.563300,-1
1759601767.283,idle1,0.546800,5.140,-5.468000e-02,-0.546800,-1
1759601767.284,idle1,0.541900,5.144,-5.419000e-02,-0.541900,-1
1759601767.285,idle1,0.518000,5.144,-5.180000e-02,-0.518000,-1
1759601767.286,idle1,0.532400,5.144,-5.324000e-02,-0.532400,-1
1759601767.287,idle1,0.522100,5.152,-5.221000e-02,-0.522100,-1
1759601767.288,idle1,0.511000,5.148,-5.110000e-02,-0.511000,-1
1759601767.289,idle1,0.545200,5.144,-5.452000e-02,-0.545200,-1
1759601767.290,idle1,0.545200,5.136,-5.452000e-02,-0.545200,-1
1759601767.291,idle1,0.563700,5.148,-5.637000e-02,-0.563700,-1
1759601767.292,idle1,0.527100,5.144,-5.271000e-02,-0.527100,-1
1759601767.293,idle1,0.530300,5.152,-5.303000e-02,-0.530300,-1
1759601767.294,idle1,0.511800,5.144,-5.118000e-02,-0.511800,-1
1759601767.295,idle1,0.525400,5.144,-5.254000e-02,-0.525400,-1
1759601767.296,idle1,0.528300,5.148,-5.283000e-02,-0.528300,-1
1759601767.297,idle1,0.506900,5.152,-5.069000e-02,-0.506900,-1
1759601767.298,idle1,0.547600,5.140,-5.476000e-02,-0.547600,-1
1759601767.299,idle1,0.542300,5.144,-5.423000e-02,-0.542300,-1
1759601767.300,idle1,0.538600,5.140,-5.386000e-02,-0.538600,-1
1759601767.301,idle1,0.518000,5.148,-5.180000e-02,-0.518000,-1
1759601767.302,idle1,0.521300,5.148,-5.213000e-02,-0.521300,-1
1759601767.303,idle1,0.524600,5.144,-5.246000e-02,-0.524600,-1
1759601767.304,idle1,0.525400,5.144,-5.254000e-02,-0.525400,-1
1759601767.305,idle1,0.539000,5.140,-5.390000e-02,-0.539000,-1
1759601767.306,idle1,0.525400,5.144,-5.254000e-02,-0.525400,-1
1759601767.307,idle1,0.564100,5.136,-5.641000e-02,-0.564100,-1
1759601767.308,idle1,0.543500,5.140,-5.435000e-02,-0.543500,-1
1759601767.309,idle1,0.527900,5.148,-5.279000e-02,-0.527900,-1
1759601767.310,idle1,0.523300,5.144,-5.233000e-02,-0.523300,-1
1759601767.311,idle1,0.519600,5.144,-5.196000e-02,-0.519600,-1
1759601767.312,idle1,0.520900,5.144,-5.209000e-02,-0.520900,-1
1759601767.313,idle1,0.520900,5.148,-5.209000e-02,-0.520900,-1
1759601767.314,idle1,0.541000,5.140,-5.410000e-02,-0.541000,-1
1759601767.315,idle1,0.533600,5.144,-5.336000e-02,-0.533600,-1
1759601767.316,idle1,0.551700,5.148,-5.517000e-02,-0.551700,-1
1759601767.317,idle1,0.527500,5.144,-5.275000e-02,-0.527500,-1
1759601767.318,idle1,0.519200,5.144,-5.192000e-02,-0.519200,-1
1759601767.319,idle1,0.526200,5.148,-5.262000e-02,-0.526200,-1
1759601767.320,idle1,0.506500,5.140,-5.065000e-02,-0.506500,-1
1759601767.321,idle1,0.531600,5.144,-5.316000e-02,-0.531600,-1
1759601767.322,idle1,0.518800,5.152,-5.188000e-02,-0.518800,-1
1759601767.323,idle1,0.558300,5.132,-5.583000e-02,-0.558300,-1
1759601767.324,idle1,0.543500,5.144,-5.435000e-02,-0.543500,-1
1759601767.325,idle1,0.551700,5.140,-5.517000e-02,-0.551700,-1
1759601767.326,idle1,0.532800,5.144,-5.328000e-02,-0.532800,-1
1759601767.327,idle1,0.521300,5.136,-5.213000e-02,-0.521300,-1
1759601767.328,idle1,0.540200,5.148,-5.402000e-02,-0.540200,-1
1759601767.329,idle1,0.513900,5.148,-5.139000e-02,-0.513900,-1
1759601767.330,idle1,0.529500,5.144,-5.295000e-02,-0.529500,-1
1759601767.331,idle1,0.521700,5.144,-5.217000e-02,-0.521700,-1
1759601767.332,idle1,0.556700,5.140,-5.567000e-02,-0.556700,-1
1759601767.333,idle1,0.541000,5.140,-5.410000e-02,-0.541000,-1
1759601767.334,idle1,0.518000,5.144,-5.180000e-02,-0.518000,-1
1759601767.335,idle1,0.533600,5.140,-5.336000e-02,-0.533600,-1
1759601767.336,idle1,0.509400,5.140,-5.094000e-02,-0.509400,-1
1759601767.337,idle1,0.536900,5.148,-5.369000e-02,-0.536900,-1
1759601767.338,idle1,0.504800,5.140,-5.048000e-02,-0.504800,-1
1759601767.339,idle1,0.520100,5.144,-5.201000e-02,-0.520100,-1
1759601767.340,idle1,0.540600,5.140,-5.406000e-02,-0.540600,-1
1759601767.341,idle1,0.555900,5.136,-5.559000e-02,-0.555900,-1
1759601767.342,idle1,0.543100,5.148,-5.431000e-02,-0.543100,-1
1759601767.343,idle1,0.501900,5.148,-5.019000e-02,-0.501900,-1
1759601767.344,idle1,0.539400,5.148,-5.394000e-02,-0.539400,-1
1759601767.345,idle1,0.514700,5.140,-5.147000e-02,-0.514700,-1
1759601767.346,idle1,0.541500,5.144,-5.415000e-02,-0.541500,-1
1759601767.347,idle1,0.519200,5.144,-5.192000e-02,-0.519200,-1
1759601767.348,idle1,0.538600,5.144,-5.386000e-02,-0.538600,-1
1759601767.349,idle1,0.558300,5.140,-5.583000e-02,-0.558300,-1
1759601767.350,idle1,0.560800,5.136,-5.608000e-02,-0.560800,-1
1759601767.351,idle1,0.528700,5.152,-5.287000e-02,-0.528700,-1
1759601767.352,idle1,0.509800,5.140,-5.098000e-02,-0.509800,-1
1759601767.353,idle1,0.535700,5.148,-5.357000e-02,-0.535700,-1
1759601767.354,idle1,0.507700,5.152,-5.077000e-02,-0.507700,-1
1759601767.355,idle1,0.529500,5.140,-5.295000e-02,-0.529500,-1
1759601767.356,idle1,0.504400,5.148,-5.044000e-02,-0.504400,-1
1759601767.357,idle1,0.528700,5.148,-5.287000e-02,-0.528700,-1
1759601767.358,idle1,0.543500,5.144,-5.435000e-02,-0.543500,-1
1759601767.359,idle1,0.534900,5.140,-5.349000e-02,-0.534900,-1
1759601767.360,idle1,0.522900,5.152,-5.229000e-02,-0.522900,-1
1759601767.361,idle1,0.511400,5.144,-5.114000e-02,-0.511400,-1
1759601767.362,idle1,0.529500,5.152,-5.295000e-02,-0.529500,-1
1759601767.363,idle1,0.511400,5.144,-5.114000e-02,-0.511400,-1
1759601767.364,idle1,0.526200,5.148,-5.262000e-02,-0.526200,-1
1759601767.365,idle1,0.539800,5.140,-5.398000e-02,-0.539800,-1
1759601767.366,idle1,0.541000,5.136,-5.410000e-02,-0.541000,-1
1759601767.367,idle1,0.580600,5.144,-5.806000e-02,-0.580600,-1
1759601767.368,idle1,0.523800,5.136,-5.238000e-02,-0.523800,-1
1759601767.369,idle1,0.523300,5.152,-5.233000e-02,-0.523300,-1
1759601767.370,idle1,0.510600,5.144,-5.106000e-02,-0.510600,-1
1759601767.371,idle1,0.532000,5.148,-5.320000e-02,-0.532000,-1
1759601767.372,idle1,0.524600,5.148,-5.246000e-02,-0.524600,-1
1759601767.373,idle1,0.523300,5.144,-5.233000e-02,-0.523300,-1
1759601767.374,idle1,0.562900,5.144,-5.629000e-02,-0.562900,-1
1759601767.375,idle1,0.540200,5.140,-5.402000e-02,-0.540200,-1
1759601767.376,idle1,0.550900,5.144,-5.509000e-02,-0.550900,-1
1759601767.377,idle1,0.521700,5.144,-5.217000e-02,-0.521700,-1
1759601767.378,idle1,0.513500,5.156,-5.135000e-02,-0.513500,-1
1759601767.379,idle1,0.510600,5.148,-5.106000e-02,-0.510600,-1
1759601767.380,idle1,0.522100,5.148,-5.221000e-02,-0.522100,-1
1759601767.381,idle1,0.530300,5.152,-5.303000e-02,-0.530300,-1
1759601767.382,idle1,0.534500,5.140,-5.345000e-02,-0.534500,-1
1759601767.383,idle1,0.563300,5.148,-5.633000e-02,-0.563300,-1
1759601767.384,idle1,0.540600,5.144,-5.406000e-02,-0.540600,-1
1759601767.385,idle1,0.534000,5.140,-5.340000e-02,-0.534000,-1
1759601767.386,idle1,0.521300,5.140,-5.213000e-02,-0.521300,-1
1759601767.387,idle1,0.516300,5.148,-5.163000e-02,-0.516300,-1
1759601767.388,idle1,0.518800,5.140,-5.188000e-02,-0.518800,-1
1759601767.389,idle1,0.532000,5.140,-5.320000e-02,-0.532000,-1
1759601767.390,idle1,0.534500,5.140,-5.345000e-02,-0.534500,-1
1759601767.391,idle1,0.547600,5.144,-5.476000e-02,-0.547600,-1
1759601767.392,idle1,0.564100,5.144,-5.641000e-02,-0.564100,-1
1759601767.393,idle1,0.528300,5.144,-5.283000e-02,-0.528300,-1
1759601767.394,idle1,0.531200,5.140,-5.312000e-02,-0.531200,-1
1759601767.395,idle1,0.569900,5.140,-5.699000e-02,-0.569900,-1
1759601767.396,idle1,0.593700,5.136,-5.937000e-02,-0.593700,-1
1759601767.397,idle1,0.596200,5.136,-5.962000e-02,-0.596200,-1
1759601767.398,idle1,0.581800,5.132,-5.818000e-02,-0.581800,-1
1759601767.399,idle1,0.591700,5.136,-5.917000e-02,-0.591700,-1
1759601767.400,idle1,0.589200,5.132,-5.892000e-02,-0.589200,-1
1759601767.401,idle1,0.597900,5.136,-5.979000e-02,-0.597900,-1
1759601767.402,idle1,0.563300,5.140,-5.633000e-02,-0.563300,-1
1759601767.403,idle1,0.569000,5.140,-5.690000e-02,-0.569000,-1
1759601767.404,idle1,0.581400,5.140,-5.814000e-02,-0.581400,-1
1759601767.405,idle1,0.553400,5.140,-5.534000e-02,-0.553400,-1
1759601767.406,idle1,0.576400,5.144,-5.764000e-02,-0.576400,-1
1759601767.407,idle1,0.524200,5.144,-5.242000e-02,-0.524200,-1
1759601767.408,idle1,0.550500,5.144,-5.505000e-02,-0.550500,-1
1759601767.409,idle1,0.555000,5.144,-5.550000e-02,-0.555000,-1
1759601767.410,idle1,0.527900,5.148,-5.279000e-02,-0.527900,-1
1759601767.411,idle1,0.535300,5.144,-5.353000e-02,-0.535300,-1
1759601767.412,idle1,0.525800,5.144,-5.258000e-02,-0.525800,-1
1759601767.413,idle1,0.543900,5.148,-5.439000e-02,-0.543900,-1
1759601767.414,idle1,0.511800,5.148,-5.118000e-02,-0.511800,-1
1759601767.415,idle1,0.519200,5.152,-5.192000e-02,-0.519200,-1
1759601767.416,idle1,0.534500,5.144,-5.345000e-02,-0.534500,-1
1759601767.417,idle1,0.550100,5.136,-5.501000e-02,-0.550100,-1
1759601767.418,idle1,0.561200,5.140,-5.612000e-02,-0.561200,-1
1759601767.419,idle1,0.515500,5.144,-5.155000e-02,-0.515500,-1
1759601767.420,idle1,0.532000,5.140,-5.320000e-02,-0.532000,-1
1759601767.421,idle1,0.522900,5.148,-5.229000e-02,-0.522900,-1
1759601767.422,idle1,0.537300,5.144,-5.373000e-02,-0.537300,-1
1759601767.423,idle1,0.511400,5.148,-5.114000e-02,-0.511400,-1
1759601767.424,idle1,0.535700,5.144,-5.357000e-02,-0.535700,-1
1759601767.425,idle1,0.556700,5.140,-5.567000e-02,-0.556700,-1
1759601767.426,idle1,0.553000,5.136,-5.530000e-02,-0.553000,-1
1759601767.427,idle1,0.550100,5.144,-5.501000e-02,-0.550100,-1
1759601767.428,idle1,0.504400,5.140,-5.044000e-02,-0.504400,-1
1759601767.429,idle1,0.532800,5.144,-5.328000e-02,-0.532800,-1
1759601767.430,idle1,0.519600,5.144,-5.196000e-02,-0.519600,-1
1759601767.431,idle1,0.541000,5.144,-5.410000e-02,-0.541000,-1
1759601767.432,idle1,0.518800,5.144,-5.188000e-02,-0.518800,-1
1759601767.433,idle1,0.549300,5.140,-5.493000e-02,-0.549300,-1
1759601767.434,idle1,0.572300,5.144,-5.723000e-02,-0.572300,-1
1759601767.435,idle1,0.542300,5.140,-5.423000e-02,-0.542300,-1
1759601767.436,idle1,0.547600,5.148,-5.476000e-02,-0.547600,-1
1759601767.437,idle1,0.515100,5.148,-5.151000e-02,-0.515100,-1
1759601767.438,idle1,0.519600,5.148,-5.196000e-02,-0.519600,-1
1759601767.439,idle1,0.524600,5.144,-5.246000e-02,-0.524600,-1
1759601767.440,idle1,0.530300,5.148,-5.303000e-02,-0.530300,-1
1759601767.441,idle1,0.536900,5.144,-5.369000e-02,-0.536900,-1
1759601767.442,idle1,0.539800,5.144,-5.398000e-02,-0.539800,-1
1759601767.443,idle1,0.570700,5.140,-5.707000e-02,-0.570700,-1
1759601767.444,idle1,0.519600,5.144,-5.196000e-02,-0.519600,-1
1759601767.445,idle1,0.538600,5.148,-5.386000e-02,-0.538600,-1
1759601767.446,idle1,0.511400,5.144,-5.114000e-02,-0.511400,-1
1759601767.447,idle1,0.529100,5.140,-5.291000e-02,-0.529100,-1
1759601767.448,idle1,0.532400,5.140,-5.324000e-02,-0.532400,-1
1759601767.449,idle1,0.519600,5.144,-5.196000e-02,-0.519600,-1
1759601767.450,idle1,0.555000,5.144,-5.550000e-02,-0.555000,-1
1759601767.451,idle1,0.541500,5.148,-5.415000e-02,-0.541500,-1
1759601767.452,idle1,0.546800,5.140,-5.468000e-02,-0.546800,-1
1759601767.453,idle1,0.520900,5.148,-5.209000e-02,-0.520900,-1
1759601767.454,idle1,0.534900,5.136,-5.349000e-02,-0.534900,-1
1759601767.455,idle1,0.526200,5.144,-5.262000e-02,-0.526200,-1
1759601767.456,idle1,0.523300,5.144,-5.233000e-02,-0.523300,-1
1759601767.457,idle1,0.544300,5.144,-5.443000e-02,-0.544300,-1
1759601767.458,idle1,0.531200,5.140,-5.312000e-02,-0.531200,-1
1759601767.459,idle1,0.556700,5.144,-5.567000e-02,-0.556700,-1
1759601767.460,idle1,0.532800,5.144,-5.328000e-02,-0.532800,-1
1759601767.461,idle1,0.536100,5.144,-5.361000e-02,-0.536100,-1
1759601767.462,idle1,0.518000,5.148,-5.180000e-02,-0.518000,-1
1759601767.463,idle1,0.530300,5.144,-5.303000e-02,-0.530300,-1
1759601767.464,idle1,0.528700,5.144,-5.287000e-02,-0.528700,-1
1759601767.465,idle1,0.512200,5.140,-5.122000e-02,-0.512200,-1
1759601767.466,idle1,0.543900,5.144,-5.439000e-02,-0.543900,-1
1759601767.467,idle1,0.548000,5.144,-5.480000e-02,-0.548000,-1
1759601767.468,idle1,0.549700,5.140,-5.497000e-02,-0.549700,-1
1759601767.469,idle1,0.517200,5.144,-5.172000e-02,-0.517200,-1
1759601767.470,idle1,0.527100,5.144,-5.271000e-02,-0.527100,-1
1759601767.471,idle1,0.525800,5.140,-5.258000e-02,-0.525800,-1
1759601767.472,idle1,0.524600,5.144,-5.246000e-02,-0.524600,-1
1759601767.473,idle1,0.537800,5.148,-5.378000e-02,-0.537800,-1
1759601767.474,idle1,0.511800,5.144,-5.118000e-02,-0.511800,-1
1759601767.475,idle1,0.566200,5.136,-5.662000e-02,-0.566200,-1
1759601767.476,idle1,0.550500,5.140,-5.505000e-02,-0.550500,-1
1759601767.477,idle1,0.548900,5.144,-5.489000e-02,-0.548900,-1
1759601767.478,idle1,0.518000,5.140,-5.180000e-02,-0.518000,-1
1759601767.479,idle1,0.528300,5.144,-5.283000e-02,-0.528300,-1
1759601767.480,idle1,0.528300,5.148,-5.283000e-02,-0.528300,-1
1759601767.481,idle1,0.523800,5.148,-5.238000e-02,-0.523800,-1
1759601767.482,idle1,0.533600,5.144,-5.336000e-02,-0.533600,-1
1759601767.483,idle1,0.511800,5.140,-5.118000e-02,-0.511800,-1
1759601767.484,idle1,0.564900,5.140,-5.649000e-02,-0.564900,-1
1759601767.485,idle1,0.556300,5.136,-5.563000e-02,-0.556300,-1
1759601767.486,idle1,0.523300,5.148,-5.233000e-02,-0.523300,-1
1759601767.487,idle1,0.520100,5.144,-5.201000e-02,-0.520100,-1
1759601767.488,idle1,0.499100,5.140,-4.991000e-02,-0.499100,-1
1759601767.489,idle1,0.532000,5.144,-5.320000e-02,-0.532000,-1
