ts,phase,amps_A,vbus_V,vshunt_V,amps_raw_A,sign_factor
1759601148.993,idle1,0.550800,5.148,-5.508000e-02,-0.550800,-1
1759601148.994,idle1,0.528900,5.148,-5.289000e-02,-0.528900,-1
1759601148.995,idle1,0.529900,5.148,-5.299000e-02,-0.529900,-1
1759601148.996,idle1,0.528200,5.148,-5.282000e-02,-0.528200,-1
1759601148.997,idle1,0.524300,5.152,-5.243000e-02,-0.524300,-1
1759601148.999,idle1,0.517800,5.148,-5.178000e-02,-0.517800,-1
1759601149.000,idle1,0.545500,5.136,-5.455000e-02,-0.545500,-1
1759601149.001,idle1,0.571700,5.136,-5.717000e-02,-0.571700,-1
1759601149.002,idle1,0.559900,5.144,-5.599000e-02,-0.559900,-1
1759601149.003,idle1,0.527100,5.144,-5.271000e-02,-0.527100,-1
1759601149.004,idle1,0.524000,5.144,-5.240000e-02,-0.524000,-1
1759601149.005,idle1,0.522600,5.144,-5.226000e-02,-0.522600,-1
1759601149.006,idle1,0.512900,5.144,-5.129000e-02,-0.512900,-1
1759601149.007,idle1,0.522400,5.148,-5.224000e-02,-0.522400,-1
1759601149.008,idle1,0.555100,5.144,-5.551000e-02,-0.555100,-1
1759601149.009,idle1,0.561000,5.140,-5.610000e-02,-0.561000,-1
1759601149.010,idle1,0.533500,5.140,-5.335000e-02,-0.533500,-1
1759601149.011,idle1,0.533000,5.148,-5.330000e-02,-0.533000,-1
1759601149.012,idle1,0.532800,5.144,-5.328000e-02,-0.532800,-1
1759601149.014,idle1,0.529500,5.144,-5.295000e-02,-0.529500,-1
1759601149.015,idle1,0.535100,5.148,-5.351000e-02,-0.535100,-1
1759601149.016,idle1,0.521200,5.144,-5.212000e-02,-0.521200,-1
1759601149.017,idle1,0.554000,5.144,-5.540000e-02,-0.554000,-1
1759601149.018,idle1,0.556000,5.144,-5.560000e-02,-0.556000,-1
1759601149.019,idle1,0.544000,5.148,-5.440000e-02,-0.544000,-1
1759601149.020,idle1,0.521400,5.148,-5.214000e-02,-0.521400,-1
1759601149.021,idle1,0.531300,5.148,-5.313000e-02,-0.531300,-1
1759601149.022,idle1,0.531500,5.148,-5.315000e-02,-0.531500,-1
1759601149.023,idle1,0.529500,5.148,-5.295000e-02,-0.529500,-1
1759601149.024,idle1,0.526900,5.148,-5.269000e-02,-0.526900,-1
1759601149.025,idle1,0.544100,5.144,-5.441000e-02,-0.544100,-1
1759601149.026,idle1,0.557100,5.144,-5.571000e-02,-0.557100,-1
1759601149.028,idle1,0.538700,5.148,-5.387000e-02,-0.538700,-1
1759601149.029,idle1,0.527600,5.144,-5.276000e-02,-0.527600,-1
1759601149.030,idle1,0.521500,5.148,-5.215000e-02,-0.521500,-1
1759601149.031,idle1,0.520600,5.144,-5.206000e-02,-0.520600,-1
1759601149.032,idle1,0.535800,5.144,-5.358000e-02,-0.535800,-1
1759601149.033,idle1,0.541900,5.140,-5.419000e-02,-0.541900,-1
1759601149.034,idle1,0.550200,5.140,-5.502000e-02,-0.550200,-1
1759601149.035,idle1,0.547900,5.140,-5.479000e-02,-0.547900,-1
1759601149.036,idle1,0.528500,5.144,-5.285000e-02,-0.528500,-1
1759601149.037,idle1,0.521600,5.144,-5.216000e-02,-0.521600,-1
1759601149.038,idle1,0.523900,5.148,-5.239000e-02,-0.523900,-1
1759601149.039,idle1,0.527300,5.144,-5.273000e-02,-0.527300,-1
1759601149.040,idle1,0.525200,5.144,-5.252000e-02,-0.525200,-1
1759601149.041,idle1,0.551400,5.140,-5.514000e-02,-0.551400,-1
1759601149.043,idle1,0.544800,5.144,-5.448000e-02,-0.544800,-1
1759601149.044,idle1,0.541700,5.144,-5.417000e-02,-0.541700,-1
1759601149.045,idle1,0.536700,5.152,-5.367000e-02,-0.536700,-1
1759601149.046,idle1,0.531400,5.148,-5.314000e-02,-0.531400,-1
1759601149.047,idle1,0.521000,5.148,-5.210000e-02,-0.521000,-1
1759601149.048,idle1,0.525800,5.148,-5.258000e-02,-0.525800,-1
1759601149.049,idle1,0.528900,5.152,-5.289000e-02,-0.528900,-1
1759601149.050,idle1,0.539000,5.144,-5.390000e-02,-0.539000,-1
1759601149.051,idle1,0.555100,5.144,-5.551000e-02,-0.555100,-1
1759601149.052,idle1,0.545100,5.144,-5.451000e-02,-0.545100,-1
1759601149.053,idle1,0.527200,5.144,-5.272000e-02,-0.527200,-1
1759601149.054,idle1,0.527400,5.144,-5.274000e-02,-0.527400,-1
1759601149.055,idle1,0.538400,5.148,-5.384000e-02,-0.538400,-1
1759601149.056,idle1,0.519900,5.144,-5.199000e-02,-0.519900,-1
1759601149.058,idle1,0.524100,5.148,-5.241000e-02,-0.524100,-1
1759601149.059,idle1,0.529800,5.144,-5.298000e-02,-0.529800,-1
1759601149.060,idle1,0.552600,5.140,-5.526000e-02,-0.552600,-1
1759601149.061,idle1,0.545400,5.144,-5.454000e-02,-0.545400,-1
1759601149.062,idle1,0.526400,5.144,-5.264000e-02,-0.526400,-1
1759601149.063,idle1,0.521400,5.144,-5.214000e-02,-0.521400,-1
1759601149.064,idle1,0.528000,5.144,-5.280000e-02,-0.528000,-1
1759601149.065,idle1,0.519700,5.144,-5.197000e-02,-0.519700,-1
1759601149.066,idle1,0.526000,5.148,-5.260000e-02,-0.526000,-1
1759601149.067,idle1,0.549400,5.144,-5.494000e-02,-0.549400,-1
1759601149.068,idle1,0.558600,5.140,-5.586000e-02,-0.558600,-1
1759601149.069,idle1,0.524700,5.144,-5.247000e-02,-0.524700,-1
1759601149.070,idle1,0.522800,5.148,-5.228000e-02,-0.522800,-1
1759601149.072,idle1,0.532400,5.148,-5.324000e-02,-0.532400,-1
1759601149.073,idle1,0.530700,5.144,-5.307000e-02,-0.530700,-1
1759601149.074,idle1,0.530300,5.148,-5.303000e-02,-0.530300,-1
1759601149.075,idle1,0.537400,5.148,-5.374000e-02,-0.537400,-1
1759601149.076,idle1,0.556900,5.144,-5.569000e-02,-0.556900,-1
1759601149.077,idle1,0.559600,5.140,-5.596000e-02,-0.559600,-1
1759601149.078,idle1,0.542700,5.148,-5.427000e-02,-0.542700,-1
1759601149.079,idle1,0.519500,5.152,-5.195000e-02,-0.519500,-1
1759601149.080,idle1,0.525600,5.148,-5.256000e-02,-0.525600,-1
1759601149.081,idle1,0.530900,5.144,-5.309000e-02,-0.530900,-1
1759601149.082,idle1,0.532700,5.148,-5.327000e-02,-0.532700,-1
1759601149.083,idle1,0.521100,5.144,-5.211000e-02,-0.521100,-1
1759601149.084,idle1,0.549300,5.140,-5.493000e-02,-0.549300,-1
1759601149.085,idle1,0.558300,5.144,-5.583000e-02,-0.558300,-1
1759601149.087,idle1,0.540600,5.144,-5.406000e-02,-0.540600,-1
1759601149.088,idle1,0.518800,5.148,-5.188000e-02,-0.518800,-1
1759601149.089,idle1,0.508000,5.148,-5.080000e-02,-0.508000,-1
1759601149.090,idle1,0.520400,5.144,-5.204000e-02,-0.520400,-1
1759601149.091,idle1,0.527400,5.144,-5.274000e-02,-0.527400,-1
1759601149.092,idle1,0.541300,5.144,-5.413000e-02,-0.541300,-1
1759601149.093,idle1,0.547900,5.140,-5.479000e-02,-0.547900,-1
1759601149.094,idle1,0.553500,5.140,-5.535000e-02,-0.553500,-1
1759601149.095,idle1,0.533600,5.144,-5.336000e-02,-0.533600,-1
1759601149.096,idle1,0.519700,5.148,-5.197000e-02,-0.519700,-1
1759601149.097,idle1,0.524200,5.144,-5.242000e-02,-0.524200,-1
1759601149.098,idle1,0.526500,5.148,-5.265000e-02,-0.526500,-1
1759601149.099,idle1,0.532200,5.144,-5.322000e-02,-0.532200,-1
1759601149.101,idle1,0.542400,5.140,-5.424000e-02,-0.542400,-1
1759601149.102,idle1,0.561700,5.144,-5.617000e-02,-0.561700,-1
1759601149.103,idle1,0.562700,5.148,-5.627000e-02,-0.562700,-1
1759601149.104,idle1,0.529500,5.148,-5.295000e-02,-0.529500,-1
1759601149.105,idle1,0.535100,5.148,-5.351000e-02,-0.535100,-1
1759601149.106,idle1,0.515900,5.152,-5.159000e-02,-0.515900,-1
1759601149.107,idle1,0.517100,5.148,-5.171000e-02,-0.517100,-1
1759601149.108,idle1,0.530800,5.148,-5.308000e-02,-0.530800,-1
1759601149.109,idle1,0.533600,5.144,-5.336000e-02,-0.533600,-1
1759601149.110,idle1,0.549100,5.140,-5.491000e-02,-0.549100,-1
1759601149.111,idle1,0.558000,5.144,-5.580000e-02,-0.558000,-1
1759601149.112,idle1,0.535300,5.148,-5.353000e-02,-0.535300,-1
1759601149.113,idle1,0.526200,5.144,-5.262000e-02,-0.526200,-1
1759601149.114,idle1,0.520600,5.144,-5.206000e-02,-0.520600,-1
1759601149.116,idle1,0.509900,5.148,-5.099000e-02,-0.509900,-1
1759601149.117,idle1,0.526700,5.144,-5.267000e-02,-0.526700,-1
1759601149.118,idle1,0.553600,5.140,-5.536000e-02,-0.553600,-1
1759601149.119,idle1,0.544800,5.144,-5.448000e-02,-0.544800,-1
1759601149.120,idle1,0.531300,5.140,-5.313000e-02,-0.531300,-1
1759601149.121,idle1,0.530200,5.140,-5.302000e-02,-0.530200,-1
1759601149.122,idle1,0.530800,5.148,-5.308000e-02,-0.530800,-1
1759601149.123,idle1,0.516000,5.152,-5.160000e-02,-0.516000,-1
1759601149.124,idle1,0.512300,5.148,-5.123000e-02,-0.512300,-1
1759601149.125,idle1,0.522400,5.144,-5.224000e-02,-0.522400,-1
1759601149.126,idle1,0.548000,5.140,-5.480000e-02,-0.548000,-1
1759601149.127,idle1,0.555300,5.144,-5.553000e-02,-0.555300,-1
1759601149.128,idle1,0.534200,5.148,-5.342000e-02,-0.534200,-1
1759601149.130,idle1,0.533200,5.148,-5.332000e-02,-0.533200,-1
1759601149.131,idle1,0.527400,5.148,-5.274000e-02,-0.527400,-1
1759601149.132,idle1,0.530400,5.148,-5.304000e-02,-0.530400,-1
1759601149.133,idle1,0.514200,5.152,-5.142000e-02,-0.514200,-1
1759601149.134,idle1,0.515900,5.148,-5.159000e-02,-0.515900,-1
1759601149.135,idle1,0.549300,5.144,-5.493000e-02,-0.549300,-1
1759601149.136,idle1,0.552500,5.140,-5.525000e-02,-0.552500,-1
1759601149.137,idle1,0.541600,5.148,-5.416000e-02,-0.541600,-1
1759601149.138,idle1,0.532200,5.148,-5.322000e-02,-0.532200,-1
1759601149.139,idle1,0.525500,5.148,-5.255000e-02,-0.525500,-1
1759601149.140,idle1,0.522500,5.148,-5.225000e-02,-0.522500,-1
1759601149.141,idle1,0.526800,5.148,-5.268000e-02,-0.526800,-1
1759601149.142,idle1,0.510100,5.148,-5.101000e-02,-0.510100,-1
1759601149.143,idle1,0.542300,5.140,-5.423000e-02,-0.542300,-1
1759601149.145,idle1,0.551400,5.140,-5.514000e-02,-0.551400,-1
1759601149.146,idle1,0.512600,5.144,-5.126000e-02,-0.512600,-1
1759601149.147,idle1,0.521100,5.144,-5.211000e-02,-0.521100,-1
1759601149.148,idle1,0.525800,5.140,-5.258000e-02,-0.525800,-1
1759601149.149,idle1,0.521800,5.144,-5.218000e-02,-0.521800,-1
1759601149.150,idle1,0.518300,5.144,-5.183000e-02,-0.518300,-1
1759601149.151,idle1,0.524500,5.144,-5.245000e-02,-0.524500,-1
1759601149.152,idle1,0.548200,5.140,-5.482000e-02,-0.548200,-1
1759601149.153,idle1,0.549900,5.144,-5.499000e-02,-0.549900,-1
1759601149.154,idle1,0.529300,5.152,-5.293000e-02,-0.529300,-1
1759601149.155,idle1,0.517100,5.148,-5.171000e-02,-0.517100,-1
1759601149.156,idle1,0.522600,5.148,-5.226000e-02,-0.522600,-1
1759601149.157,idle1,0.527500,5.148,-5.275000e-02,-0.527500,-1
1759601149.159,idle1,0.525300,5.152,-5.253000e-02,-0.525300,-1
1759601149.160,idle1,0.522800,5.144,-5.228000e-02,-0.522800,-1
1759601149.161,idle1,0.552300,5.140,-5.523000e-02,-0.552300,-1
1759601149.162,idle1,0.558100,5.144,-5.581000e-02,-0.558100,-1
1759601149.163,idle1,0.533200,5.144,-5.332000e-02,-0.533200,-1
1759601149.164,idle1,0.524200,5.152,-5.242000e-02,-0.524200,-1
1759601149.165,idle1,0.531500,5.148,-5.315000e-02,-0.531500,-1
1759601149.166,idle1,0.522300,5.148,-5.223000e-02,-0.522300,-1
1759601149.167,idle1,0.517900,5.148,-5.179000e-02,-0.517900,-1
1759601149.168,idle1,0.531200,5.144,-5.312000e-02,-0.531200,-1
1759601149.169,idle1,0.539300,5.144,-5.393000e-02,-0.539300,-1
1759601149.170,idle1,0.543600,5.144,-5.436000e-02,-0.543600,-1
1759601149.171,idle1,0.535300,5.144,-5.353000e-02,-0.535300,-1
1759601149.172,idle1,0.522800,5.148,-5.228000e-02,-0.522800,-1
1759601149.174,idle1,0.518700,5.148,-5.187000e-02,-0.518700,-1
1759601149.175,idle1,0.521200,5.144,-5.212000e-02,-0.521200,-1
1759601149.176,idle1,0.520900,5.144,-5.209000e-02,-0.520900,-1
1759601149.177,idle1,0.545700,5.140,-5.457000e-02,-0.545700,-1
1759601149.178,idle1,0.542700,5.144,-5.427000e-02,-0.542700,-1
1759601149.179,idle1,0.539500,5.140,-5.395000e-02,-0.539500,-1
1759601149.180,idle1,0.519900,5.144,-5.199000e-02,-0.519900,-1
1759601149.181,idle1,0.527700,5.144,-5.277000e-02,-0.527700,-1
1759601149.182,idle1,0.525300,5.144,-5.253000e-02,-0.525300,-1
1759601149.183,idle1,0.523800,5.148,-5.238000e-02,-0.523800,-1
1759601149.184,idle1,0.532500,5.148,-5.325000e-02,-0.532500,-1
1759601149.185,idle1,0.554900,5.144,-5.549000e-02,-0.554900,-1
1759601149.186,idle1,0.551900,5.144,-5.519000e-02,-0.551900,-1
1759601149.188,idle1,0.544600,5.152,-5.446000e-02,-0.544600,-1
1759601149.189,idle1,0.532800,5.144,-5.328000e-02,-0.532800,-1
1759601149.190,idle1,0.521100,5.144,-5.211000e-02,-0.521100,-1
1759601149.191,idle1,0.521100,5.152,-5.211000e-02,-0.521100,-1
1759601149.192,idle1,0.523300,5.148,-5.233000e-02,-0.523300,-1
1759601149.193,idle1,0.522300,5.152,-5.223000e-02,-0.522300,-1
1759601149.194,idle1,0.541700,5.140,-5.417000e-02,-0.541700,-1
1759601149.195,idle1,0.554400,5.144,-5.544000e-02,-0.554400,-1
1759601149.196,idle1,0.538300,5.148,-5.383000e-02,-0.538300,-1
1759601149.197,idle1,0.509100,5.148,-5.091000e-02,-0.509100,-1
1759601149.198,idle1,0.523100,5.144,-5.231000e-02,-0.523100,-1
1759601149.199,idle1,0.523700,5.144,-5.237000e-02,-0.523700,-1
1759601149.200,idle1,0.509600,5.148,-5.096000e-02,-0.509600,-1
1759601149.201,idle1,0.535000,5.148,-5.350000e-02,-0.535000,-1
1759601149.203,idle1,0.552000,5.140,-5.520000e-02,-0.552000,-1
1759601149.204,idle1,0.558200,5.140,-5.582000e-02,-0.558200,-1
1759601149.205,idle1,0.517600,5.144,-5.176000e-02,-0.517600,-1
1759601149.206,idle1,0.522600,5.144,-5.226000e-02,-0.522600,-1
1759601149.207,idle1,0.527200,5.148,-5.272000e-02,-0.527200,-1
1759601149.208,idle1,0.528900,5.148,-5.289000e-02,-0.528900,-1
1759601149.209,idle1,0.512200,5.148,-5.122000e-02,-0.512200,-1
1759601149.210,idle1,0.525000,5.144,-5.250000e-02,-0.525000,-1
1759601149.211,idle1,0.557300,5.144,-5.573000e-02,-0.557300,-1
1759601149.212,idle1,0.557300,5.144,-5.573000e-02,-0.557300,-1
1759601149.213,idle1,0.529200,5.148,-5.292000e-02,-0.529200,-1
1759601149.214,idle1,0.524600,5.148,-5.246000e-02,-0.524600,-1
1759601149.215,idle1,0.526900,5.148,-5.269000e-02,-0.526900,-1
1759601149.217,idle1,0.522000,5.148,-5.220000e-02,-0.522000,-1
1759601149.218,idle1,0.526600,5.152,-5.266000e-02,-0.526600,-1
1759601149.219,idle1,0.521000,5.148,-5.210000e-02,-0.521000,-1
1759601149.220,idle1,0.543500,5.144,-5.435000e-02,-0.543500,-1
1759601149.221,idle1,0.556200,5.144,-5.562000e-02,-0.556200,-1
1759601149.222,idle1,0.540200,5.144,-5.402000e-02,-0.540200,-1
1759601149.223,idle1,0.515700,5.152,-5.157000e-02,-0.515700,-1
1759601149.224,idle1,0.519700,5.144,-5.197000e-02,-0.519700,-1
1759601149.225,idle1,0.534600,5.144,-5.346000e-02,-0.534600,-1
1759601149.226,idle1,0.524300,5.144,-5.243000e-02,-0.524300,-1
1759601149.227,idle1,0.517000,5.144,-5.170000e-02,-0.517000,-1
1759601149.228,idle1,0.549900,5.144,-5.499000e-02,-0.549900,-1
1759601149.229,idle1,0.524400,5.140,-5.244000e-02,-0.524400,-1
1759601149.230,idle1,0.525200,5.140,-5.252000e-02,-0.525200,-1
1759601149.232,idle1,0.510400,5.144,-5.104000e-02,-0.510400,-1
1759601149.233,idle1,0.515500,5.144,-5.155000e-02,-0.515500,-1
1759601149.234,idle1,0.524000,5.144,-5.240000e-02,-0.524000,-1
1759601149.235,idle1,0.528000,5.144,-5.280000e-02,-0.528000,-1
1759601149.236,idle1,0.537000,5.140,-5.370000e-02,-0.537000,-1
1759601149.237,idle1,0.552300,5.140,-5.523000e-02,-0.552300,-1
1759601149.238,idle1,0.555500,5.148,-5.555000e-02,-0.555500,-1
1759601149.239,idle1,0.535900,5.148,-5.359000e-02,-0.535900,-1
1759601149.240,idle1,0.528700,5.152,-5.287000e-02,-0.528700,-1
1759601149.241,idle1,0.513100,5.152,-5.131000e-02,-0.513100,-1
1759601149.242,idle1,0.518200,5.152,-5.182000e-02,-0.518200,-1
1759601149.243,idle1,0.511300,5.152,-5.113000e-02,-0.511300,-1
1759601149.245,idle1,0.536900,5.148,-5.369000e-02,-0.536900,-1
1759601149.246,idle1,0.539900,5.144,-5.399000e-02,-0.539900,-1
1759601149.247,idle1,0.547500,5.144,-5.475000e-02,-0.547500,-1
1759601149.248,idle1,0.526500,5.148,-5.265000e-02,-0.526500,-1
1759601149.249,idle1,0.525500,5.144,-5.255000e-02,-0.525500,-1
1759601149.250,idle1,0.510700,5.148,-5.107000e-02,-0.510700,-1
1759601149.251,idle1,0.501700,5.148,-5.017000e-02,-0.501700,-1
1759601149.252,idle1,0.504100,5.148,-5.041000e-02,-0.504100,-1
1759601149.253,idle1,0.526700,5.140,-5.267000e-02,-0.526700,-1
1759601149.254,idle1,0.541200,5.144,-5.412000e-02,-0.541200,-1
1759601149.255,idle1,0.517300,5.144,-5.173000e-02,-0.517300,-1
1759601149.256,idle1,0.512600,5.148,-5.126000e-02,-0.512600,-1
1759601149.257,idle1,0.518300,5.144,-5.183000e-02,-0.518300,-1
1759601149.259,idle1,0.501000,5.148,-5.010000e-02,-0.501000,-1
1759601149.260,idle1,0.504500,5.148,-5.045000e-02,-0.504500,-1
1759601149.261,idle1,0.522300,5.144,-5.223000e-02,-0.522300,-1
1759601149.262,idle1,0.533800,5.144,-5.338000e-02,-0.533800,-1
1759601149.263,idle1,0.536500,5.144,-5.365000e-02,-0.536500,-1
1759601149.264,idle1,0.526700,5.148,-5.267000e-02,-0.526700,-1
1759601149.265,idle1,0.522600,5.152,-5.226000e-02,-0.522600,-1
1759601149.266,idle1,0.518200,5.148,-5.182000e-02,-0.518200,-1
1759601149.267,idle1,0.519300,5.152,-5.193000e-02,-0.519300,-1
1759601149.268,idle1,0.512900,5.152,-5.129000e-02,-0.512900,-1
1759601149.269,idle1,0.519600,5.144,-5.196000e-02,-0.519600,-1
1759601149.270,idle1,0.544100,5.144,-5.441000e-02,-0.544100,-1
1759601149.271,idle1,0.550700,5.144,-5.507000e-02,-0.550700,-1
1759601149.273,idle1,0.520800,5.152,-5.208000e-02,-0.520800,-1
1759601149.274,idle1,0.510600,5.148,-5.106000e-02,-0.510600,-1
1759601149.275,idle1,0.520400,5.152,-5.204000e-02,-0.520400,-1
1759601149.276,idle1,0.512700,5.144,-5.127000e-02,-0.512700,-1
1759601149.277,idle1,0.504500,5.148,-5.045000e-02,-0.504500,-1
1759601149.278,idle1,0.506200,5.144,-5.062000e-02,-0.506200,-1
1759601149.279,idle1,0.540300,5.140,-5.403000e-02,-0.540300,-1
1759601149.280,idle1,0.526800,5.140,-5.268000e-02,-0.526800,-1
1759601149.281,idle1,0.515100,5.148,-5.151000e-02,-0.515100,-1
1759601149.282,idle1,0.506600,5.148,-5.066000e-02,-0.506600,-1
1759601149.283,idle1,0.510600,5.144,-5.106000e-02,-0.510600,-1
1759601149.284,idle1,0.517100,5.148,-5.171000e-02,-0.517100,-1
1759601149.286,idle1,0.503400,5.152,-5.034000e-02,-0.503400,-1
1759601149.287,idle1,0.526400,5.144,-5.264000e-02,-0.526400,-1
1759601149.288,idle1,0.549000,5.144,-5.490000e-02,-0.549000,-1
1759601149.289,idle1,0.543600,5.144,-5.436000e-02,-0.543600,-1
1759601149.290,idle1,0.516800,5.148,-5.168000e-02,-0.516800,-1
1759601149.291,idle1,0.526600,5.148,-5.266000e-02,-0.526600,-1
1759601149.292,idle1,0.526300,5.148,-5.263000e-02,-0.526300,-1
1759601149.293,idle1,0.515200,5.148,-5.152000e-02,-0.515200,-1
1759601149.294,idle1,0.523300,5.152,-5.233000e-02,-0.523300,-1
1759601149.295,idle1,0.522100,5.148,-5.221000e-02,-0.522100,-1
1759601149.296,idle1,0.542000,5.140,-5.420000e-02,-0.542000,-1
1759601149.297,idle1,0.549000,5.148,-5.490000e-02,-0.549000,-1
1759601149.298,idle1,0.529100,5.148,-5.291000e-02,-0.529100,-1
1759601149.300,idle1,0.515300,5.148,-5.153000e-02,-0.515300,-1
1759601149.301,idle1,0.517400,5.148,-5.174000e-02,-0.517400,-1
1759601149.302,idle1,0.520500,5.148,-5.205000e-02,-0.520500,-1
1759601149.303,idle1,0.514300,5.148,-5.143000e-02,-0.514300,-1
1759601149.304,idle1,0.520100,5.144,-5.201000e-02,-0.520100,-1
1759601149.305,idle1,0.533000,5.140,-5.330000e-02,-0.533000,-1
1759601149.306,idle1,0.512900,5.144,-5.129000e-02,-0.512900,-1
1759601149.307,idle1,0.520100,5.148,-5.201000e-02,-0.520100,-1
1759601149.308,idle1,0.517300,5.148,-5.173000e-02,-0.517300,-1
1759601149.309,idle1,0.517000,5.148,-5.170000e-02,-0.517000,-1
1759601149.310,idle1,0.525700,5.148,-5.257000e-02,-0.525700,-1
1759601149.311,idle1,0.530100,5.144,-5.301000e-02,-0.530100,-1
1759601149.312,idle1,0.537900,5.144,-5.379000e-02,-0.537900,-1
1759601149.314,idle1,0.538300,5.144,-5.383000e-02,-0.538300,-1
1759601149.315,idle1,0.531400,5.148,-5.314000e-02,-0.531400,-1
1759601149.316,idle1,0.520000,5.148,-5.200000e-02,-0.520000,-1
1759601149.317,idle1,0.518100,5.152,-5.181000e-02,-0.518100,-1
1759601149.318,idle1,0.519600,5.148,-5.196000e-02,-0.519600,-1
1759601149.319,idle1,0.521000,5.148,-5.210000e-02,-0.521000,-1
1759601149.320,idle1,0.516500,5.144,-5.165000e-02,-0.516500,-1
1759601149.321,idle1,0.546700,5.144,-5.467000e-02,-0.546700,-1
1759601149.322,idle1,0.533500,5.148,-5.335000e-02,-0.533500,-1
1759601149.323,idle1,0.524800,5.148,-5.248000e-02,-0.524800,-1
1759601149.324,idle1,0.521300,5.148,-5.213000e-02,-0.521300,-1
1759601149.325,idle1,0.521600,5.148,-5.216000e-02,-0.521600,-1
1759601149.326,idle1,0.508600,5.144,-5.086000e-02,-0.508600,-1
1759601149.328,idle1,0.517500,5.148,-5.175000e-02,-0.517500,-1
1759601149.329,idle1,0.517500,5.148,-5.175000e-02,-0.517500,-1
1759601149.330,idle1,0.525200,5.144,-5.252000e-02,-0.525200,-1
1759601149.331,idle1,0.525700,5.144,-5.257000e-02,-0.525700,-1
1759601149.332,idle1,0.520000,5.148,-5.200000e-02,-0.520000,-1
1759601149.333,idle1,0.516200,5.144,-5.162000e-02,-0.516200,-1
1759601149.334,idle1,0.522400,5.148,-5.224000e-02,-0.522400,-1
1759601149.335,idle1,0.508900,5.148,-5.089000e-02,-0.508900,-1
1759601149.336,idle1,0.519600,5.148,-5.196000e-02,-0.519600,-1
1759601149.337,idle1,0.543100,5.140,-5.431000e-02,-0.543100,-1
1759601149.338,idle1,0.552900,5.140,-5.529000e-02,-0.552900,-1
1759601149.339,idle1,0.534100,5.148,-5.341000e-02,-0.534100,-1
1759601149.340,idle1,0.516600,5.148,-5.166000e-02,-0.516600,-1
1759601149.341,idle1,0.529900,5.148,-5.299000e-02,-0.529900,-1
1759601149.343,idle1,0.532700,5.148,-5.327000e-02,-0.532700,-1
1759601149.344,idle1,0.522400,5.152,-5.224000e-02,-0.522400,-1
1759601149.345,idle1,0.530900,5.148,-5.309000e-02,-0.530900,-1
1759601149.346,idle1,0.543500,5.144,-5.435000e-02,-0.543500,-1
1759601149.347,idle1,0.557300,5.144,-5.573000e-02,-0.557300,-1
1759601149.348,idle1,0.559400,5.144,-5.594000e-02,-0.559400,-1
1759601149.349,idle1,0.517300,5.152,-5.173000e-02,-0.517300,-1
1759601149.350,idle1,0.517700,5.148,-5.177000e-02,-0.517700,-1
1759601149.351,idle1,0.535500,5.144,-5.355000e-02,-0.535500,-1
1759601149.352,idle1,0.533500,5.144,-5.335000e-02,-0.533500,-1
1759601149.353,idle1,0.523100,5.144,-5.231000e-02,-0.523100,-1
1759601149.354,idle1,0.541500,5.140,-5.415000e-02,-0.541500,-1
1759601149.355,idle1,0.561400,5.140,-5.614000e-02,-0.561400,-1
1759601149.356,idle1,0.551000,5.140,-5.510000e-02,-0.551000,-1
1759601149.358,idle1,0.534400,5.144,-5.344000e-02,-0.534400,-1
1759601149.359,idle1,0.517500,5.140,-5.175000e-02,-0.517500,-1
1759601149.360,idle1,0.525300,5.144,-5.253000e-02,-0.525300,-1
1759601149.361,idle1,0.526500,5.140,-5.265000e-02,-0.526500,-1
1759601149.362,idle1,0.523800,5.148,-5.238000e-02,-0.523800,-1
1759601149.363,idle1,0.546600,5.140,-5.466000e-02,-0.546600,-1
1759601149.364,idle1,0.553400,5.140,-5.534000e-02,-0.553400,-1
1759601149.365,idle1,0.530300,5.148,-5.303000e-02,-0.530300,-1
1759601149.366,idle1,0.516600,5.148,-5.166000e-02,-0.516600,-1
1759601149.367,idle1,0.518300,5.144,-5.183000e-02,-0.518300,-1
1759601149.368,idle1,0.529300,5.148,-5.293000e-02,-0.529300,-1
1759601149.369,idle1,0.524800,5.148,-5.248000e-02,-0.524800,-1
1759601149.370,idle1,0.531400,5.148,-5.314000e-02,-0.531400,-1
1759601149.372,idle1,0.555500,5.144,-5.555000e-02,-0.555500,-1
1759601149.373,idle1,0.553800,5.144,-5.538000e-02,-0.553800,-1
1759601149.374,idle1,0.532300,5.152,-5.323000e-02,-0.532300,-1
1759601149.375,idle1,0.530200,5.148,-5.302000e-02,-0.530200,-1
1759601149.376,idle1,0.520500,5.152,-5.205000e-02,-0.520500,-1
1759601149.377,idle1,0.519100,5.148,-5.191000e-02,-0.519100,-1
1759601149.378,idle1,0.536000,5.148,-5.360000e-02,-0.536000,-1
1759601149.379,idle1,0.535400,5.144,-5.354000e-02,-0.535400,-1
1759601149.380,idle1,0.550100,5.140,-5.501000e-02,-0.550100,-1
1759601149.381,idle1,0.558800,5.140,-5.588000e-02,-0.558800,-1
1759601149.382,idle1,0.545300,5.144,-5.453000e-02,-0.545300,-1
1759601149.383,idle1,0.523200,5.144,-5.232000e-02,-0.523200,-1
1759601149.384,idle1,0.520700,5.148,-5.207000e-02,-0.520700,-1
1759601149.385,idle1,0.509100,5.148,-5.091000e-02,-0.509100,-1
1759601149.387,idle1,0.514500,5.144,-5.145000e-02,-0.514500,-1
